timestamp,open,high,low,close,volume
2025-05-13 11:04:16,2000.0,2009.3205293101075,1992.5836042818153,2006.5792826132242,13.082041942708473
2025-05-13 11:05:16,2006.5792826132242,2025.5299289012414,1993.4390254773655,2010.736297075647,47.02107575349865
2025-05-13 11:06:16,2010.736297075647,2015.506785704006,2003.5618892334367,2013.410632756386,66.10789873809573
2025-05-13 11:07:16,2013.410632756386,2032.6617983611116,2007.0862702497973,2019.8493419590711,78.77228130905348
2025-05-13 11:08:16,2019.8493419590711,2030.3941435868342,2014.0556350376255,2016.0668313756616,86.0207931225784
2025-05-13 11:09:16,2016.0668313756616,2023.2445930237911,2015.6721663411788,2020.6130801348395,17.16842069286786
2025-05-13 11:10:16,2020.6130801348395,2021.9187783429602,2011.845205669139,2015.8506213242,66.29819084244843
2025-05-13 11:11:16,2015.8506213242,2032.9102910444662,1996.9929949487105,2022.620367626171,32.69579843786852
2025-05-13 11:12:16,2022.620367626171,2036.156105083168,2017.6739482202674,2020.534167244596,31.943203480186018
2025-05-13 11:13:16,2020.534167244596,2034.3039155288916,2013.4545673890202,2023.0766109283873,86.33817471067876
2025-05-13 11:14:16,2023.0766109283873,2029.06856339373,2018.6099971649928,2024.0025042596976,32.94847533209647
2025-05-13 11:15:16,2024.0025042596976,2025.9729429902416,2023.1115819749257,2023.476241374841,21.411504617385972
2025-05-13 11:16:16,2023.476241374841,2031.5417084956339,2017.9550160657625,2021.534659121375,78.2201319717297
2025-05-13 11:17:16,2021.534659121375,2031.7182606006236,2018.5891830930602,2019.4183181742246,41.476974495718366
2025-05-13 11:18:16,2019.4183181742246,2027.6567068946774,2003.5363274745007,2024.481038096139,84.10697060078002
2025-05-13 11:19:16,2024.481038096139,2035.8092722085712,2020.0918750888047,2029.139305836529,45.60395427214264
2025-05-13 11:20:16,2029.139305836529,2047.5422969880249,2016.2455222173135,2042.3201289071505,58.99334081948297
2025-05-13 11:21:16,2042.3201289071505,2058.9757374298647,2040.089329240797,2056.285430065696,30.30019625490625
2025-05-13 11:22:16,2056.285430065696,2076.6859081874627,2042.3632510849857,2056.4329875723897,58.71907279906974
2025-05-13 11:23:16,2056.4329875723897,2065.415595032856,2046.9082479408428,2060.7551307208023,23.688424333235584
2025-05-13 11:24:16,2060.7551307208023,2064.100920930181,2050.5963203049005,2061.2111434106487,10.356813232120269
2025-05-13 11:25:16,2061.2111434106487,2064.522821176575,2056.3629255173028,2063.5095813163307,12.456237990156374
2025-05-13 11:26:16,2063.5095813163307,2081.951845213041,2045.3797015467487,2058.2519420693684,38.13005980616347
2025-05-13 11:27:16,2058.2519420693684,2062.3153569164288,2045.7231275638417,2050.6576242126725,88.48317044052702
2025-05-13 11:28:16,2050.6576242126725,2070.553959112864,2035.2147988518673,2069.2667528760226,58.83213202459817
2025-05-13 11:29:16,2069.2667528760226,2082.0059575514942,2059.320701004726,2071.0749632963098,83.34008577555898
2025-05-13 11:30:16,2071.0749632963098,2080.012525860137,2059.4458276423893,2077.0242370656356,54.876089837260345
2025-05-13 11:31:16,2077.0242370656356,2091.931298435933,2056.8897883654186,2066.7269286139663,46.6145080471699
2025-05-13 11:32:16,2066.7269286139663,2081.137450911252,2054.542028316233,2072.711731177461,90.78026116193016
2025-05-13 11:33:16,2072.711731177461,2072.8012418183994,2058.8839035459987,2072.5358878971256,14.97069416792216
2025-05-13 11:34:16,2072.5358878971256,2080.9023179660985,2052.6584433067205,2054.64244466341,35.693498211184384
2025-05-13 11:35:16,2054.64244466341,2067.1489488241837,2050.8751883651184,2060.5655432473027,77.56472152372575
2025-05-13 11:36:16,2060.5655432473027,2072.98036893615,2050.906341620765,2056.095117411733,24.049782691395837
2025-05-13 11:37:16,2056.095117411733,2076.1026083696765,2042.467635311306,2059.820052857604,75.82003581418375
2025-05-13 11:38:16,2059.820052857604,2074.5115890204493,2054.474599501476,2074.4451770847877,83.79131404082351
2025-05-13 11:39:16,2074.4451770847877,2080.7855547215895,2074.4340212902116,2075.4789841278202,76.93912687172927
2025-05-13 11:40:16,2075.4789841278202,2086.5269615092598,2067.1842953233054,2085.6869936994435,93.33587627119678
2025-05-13 11:41:16,2085.6869936994435,2092.6930138043112,2072.6437032646695,2091.7549432023234,47.62110194359828
2025-05-13 11:42:16,2091.7549432023234,2102.1378497412034,2075.9845577462165,2084.5684286897167,92.2058435380658
2025-05-13 11:43:16,2084.5684286897167,2104.0457398572507,2084.028037045696,2098.5990535769965,42.33021830410193
2025-05-13 11:44:16,2098.5990535769965,2112.9667931290696,2084.2135574041345,2104.8206670967775,43.925448460063954
2025-05-13 11:45:16,2104.8206670967775,2119.358385498569,2086.634394716577,2099.455160693731,19.37955575729114
2025-05-13 11:46:16,2099.455160693731,2104.68605551315,2091.714320083545,2103.165594986802,33.89731654793115
2025-05-13 11:47:16,2103.165594986802,2108.647465866868,2084.144139729021,2099.049304154562,64.65220959698442
2025-05-13 11:48:16,2099.049304154562,2108.798323156518,2097.090433730337,2105.945763767844,24.08509056623032
2025-05-13 11:49:16,2105.945763767844,2123.7199042253874,2089.258223445438,2095.0907073568706,85.74241188347563
2025-05-13 11:50:16,2095.0907073568706,2103.9895120614606,2092.938463910338,2102.556309133101,69.15636595399548
2025-05-13 11:51:16,2102.556309133101,2114.399546722479,2085.5504203812316,2091.5556734695024,54.48558927073625
2025-05-13 11:52:16,2091.5556734695024,2111.5176353956867,2090.0731286251594,2100.014709586252,70.32453011623608
2025-05-13 11:53:16,2100.014709586252,2118.9471019937027,2084.3890535965447,2117.9691509198647,36.86624139946365
2025-05-13 11:54:16,2117.9691509198647,2127.04694684877,2096.9560459505688,2119.3113872258887,69.56202877013843
2025-05-13 11:55:16,2119.3113872258887,2139.3462352345605,2114.263940404452,2130.9232529634614,68.04831781929926
